Energy	ln(density of states)
13424	183.114839	6.438740
13428	179.380723	6.389488
13432	175.716585	6.321441
13436	171.763475	6.183378
13440	168.003831	5.877581
13444	163.991914	5.760981
13448	159.986772	5.672221
13452	155.860246	5.364415
13456	151.831590	5.226859
13460	147.490068	5.349368
13464	143.133104	4.970775
13468	-148914.687590	0.000000
13472	-148914.687590	0.000000
13476	-148914.687590	0.000000
13480	-148914.687590	0.000000
13484	-148914.687590	0.000000
13488	-148914.687590	0.000000
13492	-148914.687590	0.000000
13496	-148914.687590	0.000000
13500	-148914.687590	0.000000
13504	-148914.687590	0.000000
13508	-148914.687590	0.000000
13512	-148914.687590	0.000000
13516	-148914.687590	0.000000
13520	-148914.687590	0.000000
13524	-148914.687590	0.000000
13528	-148914.687590	0.000000
13532	-148914.687590	0.000000
13536	-148914.687590	0.000000
13540	-148914.687590	0.000000
13544	-148914.687590	0.000000
13548	-148914.687590	0.000000
13552	-148914.687590	0.000000
13556	-148914.687590	0.000000
13560	-148914.687590	0.000000
13564	-148914.687590	0.000000
13568	-148914.687590	0.000000
13572	-148914.687590	0.000000
13576	-148914.687590	0.000000
13580	-148914.687590	0.000000
13584	-148914.687590	0.000000
13588	-148914.687590	0.000000
13592	-148914.687590	0.000000
13596	-148914.687590	0.000000
13600	-148914.687590	0.000000
13604	-148914.687590	0.000000
13608	-148914.687590	0.000000
13612	-148914.687590	0.000000
13616	-148914.687590	0.000000
13620	-148914.687590	0.000000
13624	-148914.687590	0.000000
13628	-148914.687590	0.000000
13632	-148914.687590	0.000000
13636	-148914.687590	0.000000
13640	-148914.687590	0.000000
13644	-148914.687590	0.000000
13648	-148914.687590	0.000000
13652	-148914.687590	0.000000
13656	-148914.687590	0.000000
13660	-148914.687590	0.000000
13664	-148914.687590	0.000000
13668	-148914.687590	0.000000
13672	-148914.687590	0.000000
13676	-148914.687590	0.000000
13680	-148914.687590	0.000000
13684	-148914.687590	0.000000
13688	-148914.687590	0.000000
13692	-148914.687590	0.000000
13696	-148914.687590	0.000000
13700	-148914.687590	0.000000
13704	-148914.687590	0.000000
13708	-148914.687590	0.000000
13712	-148914.687590	0.000000
13716	-148914.687590	0.000000
13720	-148914.687590	0.000000
13724	-148914.687590	0.000000
13728	-148914.687590	0.000000
13732	-148914.687590	0.000000
13736	-148914.687590	0.000000
13740	-148914.687590	0.000000
13744	-148914.687590	0.000000
13748	-148914.687590	0.000000
13752	-148914.687590	0.000000
13756	-148914.687590	0.000000
13760	-148914.687590	0.000000
13764	-148914.687590	0.000000
13768	-148914.687590	0.000000
13772	-148914.687590	0.000000
13776	-148914.687590	0.000000
13780	-148914.687590	0.000000
13784	-148914.687590	0.000000
13788	-148914.687590	0.000000
13792	-148914.687590	0.000000
13796	-148914.687590	0.000000
13800	-148914.687590	0.000000
13804	-148914.687590	0.000000
13808	-148914.687590	0.000000
13812	-148914.687590	0.000000
13816	-148914.687590	0.000000
13820	-148914.687590	0.000000
13824	-148914.687590	0.000000
13828	-148914.687590	0.000000
13832	-148914.687590	0.000000
13836	-148914.687590	0.000000
13840	-148914.687590	0.000000
13844	-148914.687590	0.000000
13848	-148914.687590	0.000000
13852	-148914.687590	0.000000
13856	-148914.687590	0.000000
13860	-148914.687590	0.000000
13864	-148914.687590	0.000000
13868	-148914.687590	0.000000
13872	-148914.687590	0.000000
13876	-148914.687590	0.000000
13880	-148914.687590	0.000000
13884	-148914.687590	0.000000
13888	-148914.687590	0.000000
13892	-148914.687590	0.000000
13896	-148914.687590	0.000000
13900	-148914.687590	0.000000
13904	-148914.687590	0.000000
13908	-148914.687590	0.000000
13912	-148914.687590	0.000000
13916	-148914.687590	0.000000
13920	-148914.687590	0.000000
13924	-148914.687590	0.000000
13928	-148914.687590	0.000000
13932	-148914.687590	0.000000
13936	-148914.687590	0.000000
13940	-148914.687590	0.000000
13944	-148914.687590	0.000000
13948	-148914.687590	0.000000
13952	-148914.687590	0.000000
13956	-148914.687590	0.000000
13960	-148914.687590	0.000000
13964	-148914.687590	0.000000
13968	-148914.687590	0.000000
13972	-148914.687590	0.000000
13976	-148914.687590	0.000000
13980	-148914.687590	0.000000
13984	-148914.687590	0.000000
13988	-148914.687590	0.000000
13992	-148914.687590	0.000000
13996	-148914.687590	0.000000
14000	-148914.687590	0.000000
14004	-148914.687590	0.000000
14008	-148914.687590	0.000000
14012	-148914.687590	0.000000
14016	-148914.687590	0.000000
14020	-148914.687590	0.000000
14024	-148914.687590	0.000000
14028	-148914.687590	0.000000
14032	-148914.687590	0.000000
14036	-148914.687590	0.000000
14040	-148914.687590	0.000000
14044	-148914.687590	0.000000
14048	-148914.687590	0.000000
14052	-148914.687590	0.000000
14056	-148914.687590	0.000000
14060	-148914.687590	0.000000
14064	-148914.687590	0.000000
14068	-148914.687590	0.000000
14072	-148914.687590	0.000000
14076	-148914.687590	0.000000
14080	-148914.687590	0.000000
14084	-148914.687590	0.000000
14088	-148914.687590	0.000000
14092	-148914.687590	0.000000
14096	-148914.687590	0.000000
14100	-148914.687590	0.000000
14104	-148914.687590	0.000000
14108	-148914.687590	0.000000
14112	-148914.687590	0.000000
14116	-148914.687590	0.000000
14120	-148914.687590	0.000000
14124	-148914.687590	0.000000
14128	-148914.687590	0.000000
14132	-148914.687590	0.000000
14136	-148914.687590	0.000000
14140	-148914.687590	0.000000
14144	-148914.687590	0.000000
14148	-148914.687590	0.000000
14152	-148914.687590	0.000000
14156	-148914.687590	0.000000
14160	-148914.687590	0.000000
14164	-148914.687590	0.000000
14168	-148914.687590	0.000000
14172	-148914.687590	0.000000
14176	-148914.687590	0.000000
14180	-148914.687590	0.000000
14184	-148914.687590	0.000000
14188	-148914.687590	0.000000
14192	-148914.687590	0.000000
14196	-148914.687590	0.000000
14200	-148914.687590	0.000000
14204	-148914.687590	0.000000
14208	-148914.687590	0.000000
14212	-148914.687590	0.000000
14216	-148914.687590	0.000000
14220	-148914.687590	0.000000
14224	-148914.687590	0.000000
14228	-148914.687590	0.000000
14232	-148914.687590	0.000000
14236	-148914.687590	0.000000
14240	-148914.687590	0.000000
14244	-148914.687590	0.000000
14248	-148914.687590	0.000000
14252	-148914.687590	0.000000
14256	-148914.687590	0.000000
14260	-148914.687590	0.000000
14264	-148914.687590	0.000000
14268	-148914.687590	0.000000
14272	-148914.687590	0.000000
14276	-148914.687590	0.000000
14280	-148914.687590	0.000000
14284	-148914.687590	0.000000
14288	-148914.687590	0.000000
14292	-148914.687590	0.000000
14296	-148914.687590	0.000000
14300	-148914.687590	0.000000
14304	-148914.687590	0.000000
14308	-148914.687590	0.000000
14312	-148914.687590	0.000000
14316	-148914.687590	0.000000
14320	-148914.687590	0.000000
14324	-148914.687590	0.000000
14328	-148914.687590	0.000000
14332	-148914.687590	0.000000
14336	-148914.687590	0.000000
14340	-148914.687590	0.000000
14344	-148914.687590	0.000000
14348	-148914.687590	0.000000
14352	-148914.687590	0.000000
14356	-148914.687590	0.000000
14360	-148914.687590	0.000000
14364	-148914.687590	0.000000
14368	-148914.687590	0.000000
14372	-148914.687590	0.000000
14376	-148914.687590	0.000000
14380	-148914.687590	0.000000
14384	-148914.687590	0.000000
14388	-148914.687590	0.000000
14392	-148914.687590	0.000000
14396	-148914.687590	0.000000
14400	-148914.687590	0.000000
14404	-148914.687590	0.000000
14408	-148914.687590	0.000000
14412	-148914.687590	0.000000
14416	-148914.687590	0.000000
14420	-148914.687590	0.000000
14424	-148914.687590	0.000000
14428	-148914.687590	0.000000
14432	-148914.687590	0.000000
14436	-148914.687590	0.000000
14440	-148914.687590	0.000000
14444	-148914.687590	0.000000
14448	-148914.687590	0.000000
14452	-148914.687590	0.000000
14456	-148914.687590	0.000000
14460	-148914.687590	0.000000
14464	-148914.687590	0.000000
14468	-148914.687590	0.000000
14472	-148914.687590	0.000000
14476	-148914.687590	0.000000
14480	-148914.687590	0.000000
14484	-148914.687590	0.000000
14488	-148914.687590	0.000000
14492	-148914.687590	0.000000
14496	-148914.687590	0.000000
14500	-148914.687590	0.000000
14504	-148914.687590	0.000000
14508	-148914.687590	0.000000
14512	-148914.687590	0.000000
14516	-148914.687590	0.000000
14520	-148914.687590	0.000000
14524	-148914.687590	0.000000
14528	-148914.687590	0.000000
14532	-148914.687590	0.000000
14536	-148914.687590	0.000000
14540	-148914.687590	0.000000
14544	-148914.687590	0.000000
14548	-148914.687590	0.000000
14552	-148914.687590	0.000000
14556	-148914.687590	0.000000
14560	-148914.687590	0.000000
14564	-148914.687590	0.000000
14568	-148914.687590	0.000000
14572	-148914.687590	0.000000
14576	-148914.687590	0.000000
14580	-148914.687590	0.000000
14584	-148914.687590	0.000000
14588	-148914.687590	0.000000
14592	-148914.687590	0.000000
14596	-148914.687590	0.000000
14600	-148914.687590	0.000000
14604	-148914.687590	0.000000
14608	-148914.687590	0.000000
14612	-148914.687590	0.000000
14616	-148914.687590	0.000000
14620	-148914.687590	0.000000
14624	-148914.687590	0.000000
14628	-148914.687590	0.000000
14632	-148914.687590	0.000000
14636	-148914.687590	0.000000
14640	-148914.687590	0.000000
14644	-148914.687590	0.000000
14648	-148914.687590	0.000000
14652	-148914.687590	0.000000
14656	-148914.687590	0.000000
14660	-148914.687590	0.000000
14664	-148914.687590	0.000000
14668	-148914.687590	0.000000
14672	-148914.687590	0.000000
14676	-148914.687590	0.000000
14680	-148914.687590	0.000000
14684	-148914.687590	0.000000
14688	-148914.687590	0.000000
14692	-148914.687590	0.000000
14696	-148914.687590	0.000000
14700	-148914.687590	0.000000
14704	-148914.687590	0.000000
14708	-148914.687590	0.000000
14712	-148914.687590	0.000000
14716	-148914.687590	0.000000
14720	-148914.687590	0.000000
14724	-148914.687590	0.000000
14728	-148914.687590	0.000000
14732	-148914.687590	0.000000
14736	-148914.687590	0.000000
14740	-148914.687590	0.000000
14744	-148914.687590	0.000000
14748	-148914.687590	0.000000
14752	-148914.687590	0.000000
14756	-148914.687590	0.000000
14760	-148914.687590	0.000000
14764	-148914.687590	0.000000
14768	-148914.687590	0.000000
14772	-148914.687590	0.000000
14776	-148914.687590	0.000000
14780	-148914.687590	0.000000
14784	-148914.687590	0.000000
14788	-148914.687590	0.000000
14792	-148914.687590	0.000000
14796	-148914.687590	0.000000
14800	-148914.687590	0.000000
14804	-148914.687590	0.000000
14808	-148914.687590	0.000000
14812	-148914.687590	0.000000
14816	-148914.687590	0.000000
14820	-148914.687590	0.000000
14824	-148914.687590	0.000000
14828	-148914.687590	0.000000
14832	-148914.687590	0.000000
14836	-148914.687590	0.000000
14840	-148914.687590	0.000000
14844	-148914.687590	0.000000
14848	-148914.687590	0.000000
14852	-148914.687590	0.000000
14856	-148914.687590	0.000000
14860	-148914.687590	0.000000
14864	-148914.687590	0.000000
14868	-148914.687590	0.000000
14872	-148914.687590	0.000000
14876	-148914.687590	0.000000
14880	-148914.687590	0.000000
14884	-148914.687590	0.000000
14888	-148914.687590	0.000000
14892	-148914.687590	0.000000
14896	-148914.687590	0.000000
14900	-148914.687590	0.000000
14904	-148914.687590	0.000000
14908	-148914.687590	0.000000
14912	-148914.687590	0.000000
14916	-148914.687590	0.000000
14920	-148914.687590	0.000000
14924	-148914.687590	0.000000
14928	-148914.687590	0.000000
14932	-148914.687590	0.000000
14936	-148914.687590	0.000000
14940	-148914.687590	0.000000
14944	-148914.687590	0.000000
14948	-148914.687590	0.000000
14952	-148914.687590	0.000000
14956	-148914.687590	0.000000
14960	-148914.687590	0.000000
14964	-148914.687590	0.000000
14968	-148914.687590	0.000000
14972	-148914.687590	0.000000
14976	-148914.687590	0.000000
14980	-148914.687590	0.000000
14984	-148914.687590	0.000000
14988	-148914.687590	0.000000
14992	-148914.687590	0.000000
14996	-148914.687590	0.000000
15000	-148914.687590	0.000000
15004	-148914.687590	0.000000
15008	-148914.687590	0.000000
15012	-148914.687590	0.000000
15016	-148914.687590	0.000000
15020	-148914.687590	0.000000
15024	-148914.687590	0.000000
15028	-148914.687590	0.000000
15032	-148914.687590	0.000000
15036	-148914.687590	0.000000
15040	-148914.687590	0.000000
15044	-148914.687590	0.000000
15048	-148914.687590	0.000000
15052	-148914.687590	0.000000
15056	-148914.687590	0.000000
15060	-148914.687590	0.000000
15064	-148914.687590	0.000000
15068	-148914.687590	0.000000
15072	-148914.687590	0.000000
15076	-148914.687590	0.000000
15080	-148914.687590	0.000000
15084	-148914.687590	0.000000
15088	-148914.687590	0.000000
15092	-148914.687590	0.000000
15096	-148914.687590	0.000000
15100	-148914.687590	0.000000
15104	-148914.687590	0.000000
15108	-148914.687590	0.000000
15112	-148914.687590	0.000000
15116	-148914.687590	0.000000
15120	-148914.687590	0.000000
15124	-148914.687590	0.000000
15128	-148914.687590	0.000000
15132	-148914.687590	0.000000
15136	-148914.687590	0.000000
15140	-148914.687590	0.000000
15144	-148914.687590	0.000000
15148	-148914.687590	0.000000
15152	-148914.687590	0.000000
15156	-148914.687590	0.000000
15160	-148914.687590	0.000000
15164	-148914.687590	0.000000
15168	-148914.687590	0.000000
15172	-148914.687590	0.000000
15176	-148914.687590	0.000000
15180	-148914.687590	0.000000
15184	-148914.687590	0.000000
15188	-148914.687590	0.000000
15192	-148914.687590	0.000000
15196	-148914.687590	0.000000
15200	-148914.687590	0.000000
15204	-148914.687590	0.000000
15208	-148914.687590	0.000000
15212	-148914.687590	0.000000
15216	-148914.687590	0.000000
15220	-148914.687590	0.000000
15224	-148914.687590	0.000000
15228	-148914.687590	0.000000
15232	-148914.687590	0.000000
15236	-148914.687590	0.000000
15240	-148914.687590	0.000000
15244	-148914.687590	0.000000
15248	-148914.687590	0.000000
15252	-148914.687590	0.000000
15256	-148914.687590	0.000000
15260	-148914.687590	0.000000
15264	-148914.687590	0.000000
15268	-148914.687590	0.000000
15272	-148914.687590	0.000000
15276	-148914.687590	0.000000
15280	-148914.687590	0.000000
15284	-148914.687590	0.000000
15288	-148914.687590	0.000000
15292	-148914.687590	0.000000
15296	-148914.687590	0.000000
15300	-148914.687590	0.000000
15304	-148914.687590	0.000000
15308	-148914.687590	0.000000
15312	-148914.687590	0.000000
15316	-148914.687590	0.000000
15320	-148914.687590	0.000000
15324	-148914.687590	0.000000
15328	-148914.687590	0.000000
15332	-148914.687590	0.000000
15336	-148914.687590	0.000000
15340	-148914.687590	0.000000
15344	-148914.687590	0.000000
15348	-148914.687590	0.000000
15352	-148914.687590	0.000000
15356	-148914.687590	0.000000
15360	-148914.687590	0.000000
15364	-148914.687590	0.000000
15368	-148914.687590	0.000000
15372	-148914.687590	0.000000
15376	-148914.687590	0.000000
15380	-148914.687590	0.000000
15384	-148914.687590	0.000000
15388	-148914.687590	0.000000
15392	-148914.687590	0.000000
15396	-148914.687590	0.000000
15400	-148914.687590	0.000000
15404	-148914.687590	0.000000
15408	-148914.687590	0.000000
15412	-148914.687590	0.000000
15416	-148914.687590	0.000000
15420	-148914.687590	0.000000
15424	-148914.687590	0.000000
15428	-148914.687590	0.000000
15432	-148914.687590	0.000000
15436	-148914.687590	0.000000
15440	-148914.687590	0.000000
15444	-148914.687590	0.000000
15448	-148914.687590	0.000000
15452	-148914.687590	0.000000
15456	-148914.687590	0.000000
15460	-148914.687590	0.000000
15464	-148914.687590	0.000000
15468	-148914.687590	0.000000
15472	-148914.687590	0.000000
15476	-148914.687590	0.000000
15480	-148914.687590	0.000000
15484	-148914.687590	0.000000
15488	-148914.687590	0.000000
15492	-148914.687590	0.000000
15496	-148914.687590	0.000000
15500	-148914.687590	0.000000
15504	-148914.687590	0.000000
15508	-148914.687590	0.000000
15512	-148914.687590	0.000000
15516	-148914.687590	0.000000
15520	-148914.687590	0.000000
15524	-148914.687590	0.000000
15528	-148914.687590	0.000000
15532	-148914.687590	0.000000
15536	-148914.687590	0.000000
15540	-148914.687590	0.000000
15544	-148914.687590	0.000000
15548	-148914.687590	0.000000
15552	-148914.687590	0.000000
15556	-148914.687590	0.000000
15560	-148914.687590	0.000000
15564	-148914.687590	0.000000
15568	-148914.687590	0.000000
15572	-148914.687590	0.000000
15576	-148914.687590	0.000000
15580	-148914.687590	0.000000
15584	-148914.687590	0.000000
15588	-148914.687590	0.000000
15592	-148914.687590	0.000000
15596	-148914.687590	0.000000
15600	-148914.687590	0.000000
15604	-148914.687590	0.000000
15608	-148914.687590	0.000000
15612	-148914.687590	0.000000
15616	-148914.687590	0.000000
15620	-148914.687590	0.000000
15624	-148914.687590	0.000000
15628	-148914.687590	0.000000
15632	-148914.687590	0.000000
15636	-148914.687590	0.000000
15640	-148914.687590	0.000000
15644	-148914.687590	0.000000
15648	-148914.687590	0.000000
15652	-148914.687590	0.000000
15656	-148914.687590	0.000000
